game_id,period,timestamp,game_hour,game_minutes,game_seconds,game_microseconds,frame,possession_trackable_object,possession_group,z,y,x,is_visible,trackable_object,track_id,tec_id,created_at
10000,1,00:02:47.4,0,2,47,400000,1684,,home team,,0.17,-44.18,false,14237,14237,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:02:48.5,0,2,48,500000,1695,,home team,,1.65,-26.01,false,9143,9143,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:02:53,0,2,53,0,1740,,home team,,-1.92,-36.59,false,3108,3108,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:02:54.3,0,2,54,300000,1753,,home team,,-0.07,-39.63,true,2776,2776,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:02:54.6,0,2,54,600000,1756,,home team,,6.42,-35.03,true,18726,18726,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:02:56.9,0,2,56,900000,1779,,home team,,0.3,-37.14,true,11723,11723,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:02:58,0,2,58,0,1790,,home team,,5.86,-41.1,true,18726,18726,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:04.7,0,3,4,700000,1857,,home team,,1.06,-48.62,false,14237,14237,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:06,0,3,6,0,1870,,home team,,14.61,-28.45,true,3847,3847,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:08.2,0,3,8,200000,1892,,home team,,-2.92,-39.99,false,9449,9449,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:08.3,0,3,8,300000,1893,,home team,,-5.05,-12.59,false,3267,3267,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:08.3,0,3,8,300000,1893,,home team,,-3.89,-39.01,true,12140,12140,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:09.1,0,3,9,100000,1901,,home team,,0.78,-34.95,true,18724,18724,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:15.1,0,3,15,100000,1961,,home team,,-4.53,-41.45,true,9449,9449,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:15.3,0,3,15,300000,1963,,home team,,9.1,-14.32,false,11847,11847,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:15.3,0,3,15,300000,1963,,home team,,14.37,-29.63,false,3108,3108,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:15.9,0,3,15,900000,1969,,home team,,5.63,-26.56,false,3847,3847,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:17.1,0,3,17,100000,1981,,home team,,-0.24,24.52,false,11565,11565,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:17.7,0,3,17,700000,1987,,home team,,-1.5,-36.22,true,11723,11723,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:18.1,0,3,18,100000,1991,,home team,,-2.56,-35.98,true,11723,11723,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:18.4,0,3,18,400000,1994,,home team,,7.08,-12.51,false,11847,11847,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:19.9,0,3,19,900000,2009,,home team,1.66,-18.57,-35.46,true,55,55,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:21,0,3,21,0,2020,,home team,,-7.76,-38.66,true,9143,9143,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:24.2,0,3,24,200000,2052,,home team,,-10.76,-25.57,true,11723,11723,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:24.2,0,3,24,200000,2052,,home team,,-4.3,-4.41,false,12315,12315,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:24.5,0,3,24,500000,2055,,home team,,-5.3,-29.02,true,13195,13195,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:25,0,3,25,0,2060,,home team,,4.18,-29.16,true,3108,3108,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:26.8,0,3,26,800000,2078,,,,-3.32,-47.97,true,14237,14237,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:29.5,0,3,29,500000,2105,,,,8.09,-13.19,false,18726,18726,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:30.1,0,3,30,100000,2111,,,,8.17,-12.1,false,18726,18726,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:55.9,0,3,55,900000,2369,,,,-4.79,0.01,true,7745,7745,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:57.1,0,3,57,100000,2381,,home team,10.87,-19.71,1.56,false,55,55,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:57.7,0,3,57,700000,2387,,home team,,-21.8,12.11,true,3847,3847,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:58.4,0,3,58,400000,2394,,home team,,-5.97,10.89,true,2776,2776,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:59.1,0,3,59,100000,2401,,home team,,-3.77,41.24,true,11565,11565,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:59.7,0,3,59,700000,2407,,home team,,-17.39,-2.19,false,13195,13195,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:03:59.7,0,3,59,700000,2407,,home team,,-15.57,14.53,true,18726,18726,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:00.7,0,4,0,700000,2417,,home team,,-8.88,-0.42,false,3108,3108,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:01.4,0,4,1,400000,2424,,home team,,-11.42,12.39,true,2776,2776,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:01.7,0,4,1,700000,2427,,home team,,-6.34,22.95,true,11847,11847,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:04.7,0,4,4,700000,2457,,away team,,-4.18,-32.57,false,14237,14237,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:06.6,0,4,6,600000,2476,,away team,,-26.3,22.49,true,9143,9143,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:07.1,0,4,7,100000,2481,,away team,,-5.16,4.18,false,7745,7745,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:07.6,0,4,7,600000,2486,,away team,1.47,-18.64,32.13,true,55,55,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:08.7,0,4,8,700000,2497,,away team,,-2.2,25.36,true,18763,18763,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:08.9,0,4,8,900000,2499,,away team,,-14.72,33.36,true,3267,3267,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:09.6,0,4,9,600000,2506,,away team,,-18.36,0.2,false,13195,13195,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
